ID,Name,CreatedAt,FirstCommitTime,Days,LastCommitTime,Homepage,UserCount,Log(UC),AverageRating,RatingCount,ReviewCount,TwelveMonthContributorCount,TotalContributorCount,log(tc),TwelveMonthCommitCount,TotalCommitCount,TwelveMonth,Total,TotalCodeLines,Log(CoL),Log(DaysCount),DaysCount,MainLanguage,CvsRepository,GitRepository,SvnRepository,HgRepository,BzrRepository,SvnSyncRepository,RepoAtGithub?,Community,Documentation,Forums,Issue Trackers,IssueType,Mailing Lists,Other,CodeReview
348347,JGit,2009-07-02 14:16:41 UTC,2009-07-26 00:33:30 UTC,2125天,2015-01-04 01:18:27 UTC,http://www.eclipse.org/jgit/,36,1.55630250076729,4.7,10,0,39,113,2.05307844348342,524,3466,13.4358974358974,30.6725663716814,153521,5.18616779062963,3.32735893438633,2125天,Java,0,1,0,0,0,0,FALSE,,"http://wiki.eclipse.org/JGit/User_Guide
http://download.eclipse.org/jgit/docs/latest/apidocs/index.html
",,"https://bugs.eclipse.org/bugs/buglist.cgi?bug_status=NEW&bug_status=ASSIGNED&bug_status=REOPENED&bugidtype=include&classification=Technology&list_id=10610335&product=JGit&query_format=advanced
",bugzilla,"https://dev.eclipse.org/mailman/listinfo/jgit-dev
https://dev.eclipse.org/mhonarc/lists/jgit-dev/
",,
3667,OpenLayers,2006-11-25 00:09:00 UTC,2006-10-25 23:05:23 UTC,3130天,2015-02-20 15:01:37 UTC,http://openlayers.org/,161,2.20682587603185,4.7,50,2,75,176,2.24551266781415,3801,22825,50.68,129.6875,226401,5.35487834077384,3.49554433754645,3130天,JavaScript,0,2,0,0,0,0,TRUE,,"http://www.kehubaogao.com
",,https://github.com/openlayers/ol3/issues,Github,,,
4894,NumPy,2007-04-15 16:11:44 UTC,2006-01-01 23:24:08 UTC,3427天,2015-01-13 17:08:32 UTC,http://numpy.scipy.org,268,2.42813479402879,4.69091,55,0,137,347,2.54032947479087,1347,12762,9.83211678832117,36.7780979827089,254254,5.40526779409926,3.53491410442987,3427天,C,0,1,0,0,0,0,TRUE,,,,https://github.com/numpy/numpy/issues,Github,,,
3728,OpenSSL,2006-12-04 19:07:54 UTC,1998-12-28 17:08:48 UTC,5988天,2015-01-08 19:05:43 UTC,http://www.openssl.org/,1862,3.26997967664532,4.40541,259,0,117,145,2.16136800223497,938,12712,8.01709401709402,87.6689655172414,447247,5.65054743613082,3.77728179167101,5988天,C,0,1,0,0,0,0,FALSE,,,,http://rt.openssl.org/,RT(Best Practical Solutions),,"http://heartbleed.com
",
586376,Yocto Project,2011-09-26 18:39:40 UTC,2005-08-31 10:45:47 UTC,3550天,2015-01-08 13:15:14 UTC,http://www.yoctoproject.org,34,1.53147891704226,5,4,0,281,559,2.74741180788642,8308,60275,29.5658362989324,107.826475849732,267916,5.42799865054071,3.55022835305509,3550天,Python,0,5,0,0,0,0,FALSE,,,,https://bugzilla.yoctoproject.org/,bugzilla,,,
14020,EGit,2008-05-15 10:08:23 UTC,2009-09-23 12:36:23 UTC,2066天,2015-01-08 07:37:49 UTC,http://www.eclipse.org/egit/,95,1.97772360528885,4.24,25,0,32,106,2.02530586526477,446,4858,13.9375,45.8301886792453,159375,5.20242019777803,3.3151303171836,2066天,Java,0,3,0,0,0,0,FALSE,,"http://help.eclipse.org/luna/topic/org.eclipse.egit.doc/help/EGit/User_Guide/User-Guide.html?cp=19
","http://www.eclipse.org/forums/index.php?t=thread&frm_id=48
","https://bugs.eclipse.org/bugs/buglist.cgi?bug_status=NEW&bug_status=ASSIGNED&bug_status=REOPENED&bugidtype=include&classification=Technology&list_id=10610350&product=EGit&query_format=advanced
",bugzilla,"https://dev.eclipse.org/mailman/listinfo/egit-dev
http://dev.eclipse.org/mhonarc/lists/egit-dev
",,
4234,Groovy,2007-02-01 22:15:54 UTC,2004-01-15 22:06:15 UTC,4144天,2015-01-02 11:14:15 UTC,http://groovy.codehaus.org/,289,2.46089784275655,4.59259,81,3,67,165,2.21748394421391,1393,11907,20.7910447761194,72.1636363636364,320834,5.50628038589003,3.61741974673718,4144天,Java,0,1,0,0,0,0,FALSE,,"http://searchgroovy.org/
http://www.groovyblogs.org/
http://groovyquiz.com/groovyquiz/main
http://aboutgroovy.com/
http://pleac.sourceforge.net/pleac_groovy/index.html
","http://groovyvan.wordpress.com
http://groovy.dzone.com
",https://issues.apache.org/jira/browse/GROOVY,Atlassian JIRA,,,
3344,phpMyAdmin,2006-10-24 11:20:35 UTC,2001-05-09 17:18:28 UTC,5125天,2015-01-10 00:09:41 UTC,http://www.phpmyadmin.net/,4161,3.61919771579295,4.22066,997,4,274,931,2.96894968098134,8566,143357,31.2627737226277,153.981740064447,396920,5.59870298268343,3.70969386972779,5125天,PHP,0,7,0,0,0,0,TRUE,,"http://docs.phpmyadmin.net/
","http://sourceforge.net/projects/phpmyadmin/forums/forum/72909
","http://sourceforge.net/tracker/?func=browse&group_id=23067&atid=377408
",sourceforge,"https://sourceforge.net/mail/?group_id=23067
","http://demo.phpmyadmin.net/
",
4383,The MacPorts Project,2007-02-09 19:42:03 UTC,2006-10-26 05:53:00 UTC,3129天,2015-01-04 21:17:31 UTC,http://www.macports.org/,208,2.31806333496276,4.08929,56,0,76,194,2.28780172993023,14748,130589,194.052631578947,673.139175257732,246807,5.39235747310132,3.49540556314619,3129天,C,0,1,2,0,0,0,FALSE,,"http://trac.macports.org/wiki/InstallingMacPorts
http://www.macports.org
http://guide.macports.org
",,https://trac.macports.org/,Trac,,,
244,Anjuta DevStudio,2006-10-10 15:51:31 UTC,2002-02-20 21:04:54 UTC,4838天,2014-12-07 21:53:44 UTC,http://anjuta.org,36,1.55630250076729,3.73333,15,0,53,386,2.58658730467175,178,8641,3.35849056603774,22.3860103626943,381894,5.58194283515425,3.68466586402586,4838天,C,1,2,0,0,0,0,FALSE,,,,https://bugzilla.gnome.org/browse.cgi?product=anjuta,bugzilla,,,
4294,GLib,2007-02-04 14:02:31 UTC,2001-01-02 20:52:05 UTC,5252天,2015-01-07 01:59:47 UTC,http://library.gnome.org/devel/glib/,453,2.65609820201283,3.94805,77,2,131,773,2.88817949391832,728,15385,5.55725190839695,19.9029754204398,422591,5.62592024356353,3.72032471741744,5252天,C,0,1,0,0,0,0,FALSE,,,,https://bugzilla.gnome.org/,bugzilla,,,
587575,GitLab,2011-12-03 17:39:57 UTC,2011-10-08 21:34:49 UTC,1321天,2015-01-03 12:07:43 UTC,https://www.gitlab.com/gitlab-ce/,37,1.56820172406699,4.71429,7,1,273,705,2.8481891169914,11028,26486,40.3956043956044,37.5687943262411,107675,5.03211488043464,3.12090281761453,1321天,Ruby,0,2,0,0,0,0,TRUE,,,,https://gitlab.com/gitlab-org/gitlab-ce/issues,gitlab,,,
309007,Gerrit Code Review,2009-02-01 03:09:34 UTC,2008-10-21 22:16:04 UTC,2403天,2015-01-08 21:42:48 UTC,http://code.google.com/p/gerrit,63,1.79934054945358,4.6875,16,0,66,215,2.3324384599156,3072,13384,46.5454545454545,62.2511627906977,195968,5.29218516034613,3.3807537708039,2403天,Java,0,1,0,0,0,0,FALSE,,,,https://code.google.com/p/gerrit/issues/list,Google Code,,,
4055,Apache CouchDB,2007-01-18 17:47:29 UTC,2008-03-30 02:14:29 UTC,2608天,2015-01-08 17:43:51 UTC,http://couchdb.apache.org/,123,2.0899051114394,4.75676,37,0,80,278,2.44404479591808,1787,12788,22.3375,46,216722,5.3359029998922,3.41630758705988,2608天,JavaScript,0,10,0,0,0,0,TRUE,,,"http://couchdb.apache.org/community/lists.html
",https://issues.apache.org/jira/browse/COUCHDB,Atlassian JIRA,,,
10064,SymPy,2007-12-05 13:08:54 UTC,2006-08-01 01:10:01 UTC,3215天,2014-11-24 08:12:59 UTC,http://sympy.org,37,1.56820172406699,4.44444,9,0,119,426,2.62940959910272,3160,22254,26.5546218487395,52.2394366197183,269007,5.42976358119876,3.50718097726024,3215天,Python,0,2,0,0,0,0,TRUE,,,,https://github.com/sympy/sympy/issues/,Github,,,
5675,Tor,2007-05-30 14:19:19 UTC,2002-06-26 22:45:49 UTC,4712天,2015-02-17 13:46:11 UTC,http://www.torproject.org/,137,2.13672056715641,4.38462,39,0,92,274,2.43775056282039,4844,43753,52.6521739130435,159.682481751825,422871,5.62620790275904,3.67320528177904,4712天,C,0,10,0,0,0,0,FALSE,,,,https://trac.torproject.org/projects/tor,Trac,,,
5016,Scala,2007-04-27 17:36:47 UTC,2006-01-19 15:57:34 UTC,3409天,2014-11-26 22:20:57 UTC,http://www.scala-lang.org/,219,2.34044411484012,4.82432,74,0,88,254,2.40483371661994,1915,23714,21.7613636363636,93.3622047244095,317466,5.50169722001205,3.53262700122889,3409天,Scala,0,1,0,0,0,0,TRUE,,"http://docs.scala-lang.org
",,"https://issues.scala-lang.org
",Atlassian JIRA,"https://groups.google.com/forum/#!forum/scala-internals
https://groups.google.com/forum/#!forum/scala-functional
https://groups.google.com/forum/#!forum/scala-debate
https://groups.google.com/forum/#!forum/scala-announce
https://groups.google.com/forum/#!forum/scala-language
https://groups.google.com/forum/#!forum/scala-user
",,
278,Git,2006-10-10 15:51:31 UTC,2005-04-12 15:04:17 UTC,3691天,2015-02-18 19:53:17 UTC,http://git-scm.com/,4595,3.66228551572213,4.70129,1088,6,194,1289,3.1102529173534,2848,38464,14.680412371134,29.8401861908456,347038,5.54037703181319,3.56714404519566,3691天,C,0,1,0,0,0,0,TRUE,,"http://git-scm.com/docs
http://www.kernel.org/pub/software/scm/git/docs/
http://git.or.cz/index.html
","http://colabti.de/irclogger/irclogger_log/git
http://marc.info/?l=git
http://news.gmane.org/gmane.comp.version-control.git
http://git.wiki.kernel.org
",git@vger.kernel.org,maillist,,,
4303,Grails,2007-02-05 10:42:10 UTC,2006-11-03 21:07:21 UTC,3121天,2015-01-03 16:56:19 UTC,http://grails.org,202,2.30535136944662,4.54412,68,0,37,208,2.31806333496276,2181,25544,58.9459459459459,122.807692307692,293530,5.46765249457387,3.49429376866533,3121天,Groovy,0,2,1,0,0,0,TRUE,,"http://www.groovyblogs.org/
http://www.infoq.com/minibooks/grails
http://www.grails.org/learn
","http://groovyvan.wordpress.com
","http://jira.grails.org/browse/GRAILS
",Atlassian JIRA,,,
3960,Kontact,2007-01-10 19:12:37 UTC,1998-05-15 13:14:54 UTC,6215天,2015-01-11 09:19:18 UTC,http://kontact.org/,156,2.19312459835446,4.22449,48,0,46,626,2.79657433321043,5506,89920,119.695652173913,143.642172523962,595568,5.7749313549687,3.79344113297766,6215天,C++,0,1,0,0,0,0,FALSE,,,,https://bugs.kde.org/,KDE Bugtracking System,,,
3369,Doctrine,2006-10-25 23:27:03 UTC,2007-11-25 18:33:49 UTC,2734天,2015-01-08 12:33:52 UTC,http://www.doctrine-project.org,145,2.16136800223497,4.50794,63,1,210,901,2.95472479097906,1896,26589,9.02857142857143,29.5105438401776,262295,5.41879001192811,3.4367985102318,2734天,PHP,0,7,0,0,0,0,TRUE,,,,http://www.doctrine-project.org/jira/browse/DDC,Atlassian JIRA,,,
11560,Marble,2008-02-07 03:39:23 UTC,2006-09-29 19:40:20 UTC,3156天,2015-01-03 16:39:53 UTC,http://edu.kde.org/marble/,39,1.5910646070265,4.53846,13,0,33,182,2.26007138798507,649,10259,19.6666666666667,56.3681318681319,311105,5.49290699103464,3.49913699453738,3156天,C++,0,1,0,0,0,0,FALSE,,,,https://bugs.kde.org/,KDE Bugtracking System,,,
560,ehcache,2006-10-10 15:51:31 UTC,2009-08-31 19:04:45 UTC,2089天,2015-01-09 10:14:53 UTC,http://www.ehcache.org/,169,2.22788670461367,4.40625,32,0,36,74,1.86923171973098,830,6111,23.0555555555556,82.5810810810811,208484,5.31907273087648,3.31993843998031,2089天,Java,0,1,1,0,0,0,TRUE,,,,https://jira.terracotta.org/jira/browse/EHC,Atlassian JIRA,,,
3962,Pylons,2007-01-10 21:25:56 UTC,2007-09-18 05:13:47 UTC,2802天,2015-01-07 20:15:10 UTC,http://pylonsproject.org,138,2.13987908640124,4.49057,53,0,115,443,2.64640372622307,1294,19856,11.2521739130435,44.8216704288939,284549,5.45415706369151,3.44746813094976,2802天,Python,0,10,0,0,0,0,TRUE,,"http://docs.pylonsproject.org
",,https://github.com/Pylons/pyramid/issues,Github,,,
3188,KDevelop,2006-10-17 15:09:12 UTC,2007-03-30 13:15:47 UTC,2974天,2015-01-08 12:39:06 UTC,http://kdevelop.org/,191,2.28103336724773,4.39683,63,0,62,417,2.62013605497376,2077,32909,33.5,78.9184652278177,303492,5.4821472476299,3.47334096418593,2974天,C++,0,2,0,0,0,0,FALSE,,"http://www.kdevelop.org/index.html?filename=tutorials.html
http://www.dazzle.plus.com/linux/
http://www.beginning-kdevelop-programming.co.uk/
http://docs.kde.org/development/en/kdevelop/kdevelop/
","http://www.kdevelop.org/phorum5/
",https://bugs.kde.org/,KDE Bugtracking System,,,
97,CKeditor WYSIWYG editor,2006-10-10 15:51:31 UTC,2008-06-17 22:34:18 UTC,2529天,2014-12-23 13:36:08 UTC,http://ckeditor.com/,174,2.2405492482826,4.16071,56,0,34,72,1.85733249643127,1867,8230,54.9117647058824,114.305555555556,259177,5.41359645855548,3.4029488293444,2529天,JavaScript,0,1,0,0,0,0,TRUE,,"http://cksource.com
https://www.ohloh.net/p/fckeditor
http://dev.ckeditor.com
http://ckfinder.com/
http://docs.cksource.com/
http://ckeditor.com
","http://cksource.com/forums/
",https://dev.ckeditor.com/,Trac,,,
26,Python programming language,2006-10-10 15:51:31 UTC,1990-08-09 14:25:15 UTC,9051天,2015-01-05 09:05:36 UTC,https://www.python.org,3830,3.58319877396862,4.73549,1051,6,61,205,2.31175386105575,5705,94028,93.5245901639344,458.673170731707,954887,5.97995198081925,3.95669656489465,9051天,Python,0,0,0,1,0,0,FALSE,,"https://docs.python.org
",,"https://bugs.python.org
",python,"http://mail.python.org/pipermail/python-list/
",,
10010,Zotero,2007-12-02 08:17:21 UTC,2006-02-21 17:01:06 UTC,3376天,2015-01-03 23:37:43 UTC,http://www.zotero.org/,36,1.55630250076729,4.69231,13,0,34,108,2.03342375548695,918,12788,27,118.407407407407,364455,5.56164391274135,3.52840243795362,3376天,JavaScript,0,10,0,0,0,0,TRUE,,,,https://www.zotero.org/support/known_issues,forum,,,
24483,Cassandra,2008-10-07 16:30:25 UTC,2009-03-27 01:44:27 UTC,2246天,2014-11-26 23:49:45 UTC,http://cassandra.apache.org/,46,1.66275783168157,4.2,5,0,77,98,1.99122607569249,4185,15443,54.3506493506493,157.581632653061,248825,5.39589401274144,3.35140975192544,2246天,Java,0,1,0,0,0,0,FALSE,"http://wiki.apache.org/cassandra/
","http://www.datastax.com/docs/0.8/index
",,"https://issues.apache.org/jira/browse/CASSANDRA
",Atlassian JIRA,"http://www.mail-archive.com/user@cassandra.apache.org/
",,
3176,CakePHP,2006-10-16 21:25:47 UTC,2008-05-08 03:26:47 UTC,2569天,2015-01-11 20:20:34 UTC,http://cakephp.org,1781,3.25066391946324,4.46667,405,11,128,408,2.61066016308988,1201,25671,9.3828125,62.9191176470588,286281,5.45679252556623,3.40976410426635,2569天,PHP,0,2,0,0,0,0,TRUE,,"http://book.cakephp.org/
http://api.cakephp.org/
http://www.cakephp.org
http://www.cakefest.org
http://bakery.cakephp.org
http://www.packtpub.com/cakephp-application-development/book
","http://groups.google.com/group/cake-php
",https://github.com/cakephp/cakephp/issues,Github,,,
6393,Fish shell,2007-07-03 13:56:18 UTC,2011-12-27 03:11:54 UTC,1241天,2015-01-08 18:44:05 UTC,https://github.com/fish-shell/fish-shell,32,1.50514997831991,4.41667,12,1,74,210,2.32221929473392,1838,9042,24.8378378378378,43.0571428571429,147032,5.16741186475495,3.09377178149873,1241天,C++,0,2,0,0,0,0,TRUE,,,,https://github.com/fish-shell/fish-shell/issues,Github,,,
11377,KDE PIM,2008-01-30 19:13:45 UTC,1998-05-15 13:14:54 UTC,6215天,2015-01-09 06:29:52 UTC,http://pim.kde.org,234,2.36921585741014,4.32558,84,2,64,757,2.87909587950007,8793,120973,137.390625,159.805812417437,740175,5.86933441236487,3.79344113297766,6215天,C++,0,3,0,0,0,0,FALSE,,,,https://bugs.kde.org/,KDE Bugtracking System,,,
4126,Squid Cache,2007-01-22 20:40:14 UTC,1998-02-21 00:56:30 UTC,6298天,2014-07-31 10:02:20 UTC,http://www.squid-cache.org/,205,2.31175386105575,4.38775,49,0,38,146,2.16435285578444,1504,47874,39.5789473684211,327.904109589041,763630,5.88288298176789,3.79920265630052,6298天,C++,1,1,0,0,2,0,TRUE,,,,https://bugs.freedesktop.org/enter_bug.cgi?product=Mesa,bugzilla,,,
144,GNU Octave,2006-10-10 15:51:31 UTC,1993-08-08 01:13:40 UTC,7956天,2015-03-04 11:29:47 UTC,http://www.octave.org,128,2.10720996964787,4.30233,43,0,106,372,2.5705429398819,2848,42684,26.8679245283019,114.741935483871,970022,5.98678158413249,3.9006947744524,7956天,C++,0,2,0,8,0,0,FALSE,,"http://www.octave.org
http://octave.sourceforge.net
http://wiki.octave.org
",,"http://savannah.gnu.org/bugs/?group=octave
",savannah,"https://lists.gnu.org/mailman/listinfo/octave-maintainers
https://lists.gnu.org/mailman/listinfo/help-octave
",,
423,JRuby,2006-10-10 15:51:31 UTC,2002-11-04 23:38:10 UTC,4581天,2014-11-27 00:28:44 UTC,http://www.jruby.org,82,1.91381385238372,4.5625,32,1,56,293,2.46686762035411,4580,24714,81.7857142857143,84.3481228668942,562395,5.75004145091279,3.66096029177608,4581天,Ruby,0,1,0,0,0,0,TRUE,,"http://jruby.codehaus.org/Tutorials
http://wiki.jruby.org/wiki/Main_Page
","http://xircles.codehaus.org/projects/jruby/lists
",https://github.com/jruby/jruby/issues,Github,,,
3623,NetworkManager,2006-11-17 08:44:47 UTC,2004-06-24 14:18:37 UTC,3983天,2015-01-09 23:11:22 UTC,http://www.gnome.org/projects/NetworkManager/,366,2.56348108539441,3.92208,77,0,127,587,2.76863810124761,2945,20821,23.1889763779528,35.4701873935264,492054,5.69201276661923,3.60021030640933,3983天,C,0,1,0,0,0,0,FALSE,,,,https://bugzilla.gnome.org/page.cgi?id=browse.html&product=NetworkManager,bugzilla,,,
43,GIMP,2006-10-10 15:51:31 UTC,1999-03-11 17:16:18 UTC,5915天,2015-01-03 16:22:50 UTC,http://www.gimp.org/,4439,3.64728514502537,4.19727,1024,7,55,523,2.71850168886727,1234,34872,22.4363636363636,66.6768642447419,730821,5.86381101822769,3.77195474896395,5915天,C,0,1,0,0,0,0,FALSE,,"http://docs.gimp.org
",,http://www.gimp.org/bugs/,bugzilla,,,
20,Joomla!,2006-10-10 15:51:31 UTC,2006-09-27 22:37:25 UTC,3158天,2015-01-10 00:47:27 UTC,http://www.joomla.org/,635,2.80277372529198,4.04706,255,17,230,567,2.75358305889291,2947,20681,12.8130434782609,36.4744268077601,390666,5.59180561584491,3.49941212567228,3158天,PHP,0,1,0,0,0,0,TRUE,"http://community.joomla.org/user-groups.html
http://events.joomla.org/
http://community.joomla.org
http://developer.joomla.org
","http://joomla.github.io/coding-standards/
http://api.joomla.org
http://docs.joomla.org
","http://forum.joomla.org
","http://issues.joomla.org
",joomla,"https://groups.google.com/forum/#!forum/joomla-docs
https://groups.google.com/forum/#!forum/joomla-dev-general
https://groups.google.com/forum/#!forum/joomla-dev-cms
","http://framework.joomla.org
https://extensions.joomla.org
",
3338,Django,2006-10-24 04:51:14 UTC,2006-06-23 04:37:00 UTC,3254天,2015-01-03 18:43:13 UTC,http://www.djangoproject.com/,1090,3.03742649794062,4.7064,344,3,413,859,2.93399316383124,4403,38091,10.6610169491525,44.3434225844005,404303,5.60670696388775,3.51241754860084,3254天,Python,0,2,0,0,0,0,TRUE,"http://djangosnippets.org/
http://stackoverflow.com/questions/tagged/django
http://django.es/
","http://djangobook.com/
https://docs.djangoproject.com/
",,"https://code.djangoproject.com/
",Django,,"http://code.djangoproject.com/svn/django/trunk/INSTALL
http://media.djangoproject.com/releases/1.3/Django-1.3.tar.gz
",
8445,SWT (Standard Widget Toolkit),2007-09-13 04:24:35 UTC,2001-06-21 17:14:53 UTC,5082天,2015-01-09 11:49:10 UTC,http://www.eclipse.org/swt/,38,1.57978359661681,4.09091,11,0,32,76,1.88081359228079,621,26505,19.40625,348.75,639322,5.80571964939587,3.70603466071435,5082天,Java,0,2,0,0,0,0,FALSE,,"http://help.eclipse.org/stable/nftopic/org.eclipse.platform.doc.isv/reference/api/overview-summary.html
http://www.eclipse.org/swt/eclipse.php
http://www.eclipse.org/swt/docs.php
http://www.cs.umanitoba.ca/~eclipse/
",,http://www.eclipse.org/swt/bugs.php,bugzilla,,,
10720,Piwik,2008-01-03 23:28:52 UTC,2007-07-24 12:33:22 UTC,2858天,2015-01-10 12:48:10 UTC,http://piwik.org,53,1.72427586960079,4.65,20,1,84,133,2.12385164096709,6249,18105,74.3928571428571,136.127819548872,366355,5.5639021231511,3.45606222445495,2858天,PHP,0,1,0,0,0,0,TRUE,,"http://piwik.org
http://dev.piwik.org
http://piwik.org/demo
",,https://github.com/piwik/piwik/issues,Github,,,
22,MediaWiki,2006-10-10 15:51:31 UTC,2007-02-04 05:07:46 UTC,3028天,2015-01-16 01:55:00 UTC,https://www.mediawiki.org/wiki/MediaWiki,821,2.91434315711944,4.24896,241,4,223,570,2.75587485567249,7288,60741,32.6816143497758,106.563157894737,391222,5.59242326894264,3.48115587082803,3028天,PHP,0,1,0,0,0,0,FALSE,,"http://www.mediawiki.org/wiki/Manual:Contents
http://www.mediawiki.org/wiki/Manual:FAQ
","http://translatewiki.net
http://www.mwusers.com/
",https://phabricator.wikimedia.org,Phabricator,,,
3987,WPA/WPA2/IEEE 802.1X Supplicant,2007-01-12 22:24:00 UTC,2008-02-28 01:34:43 UTC,2639天,2015-01-04 21:05:47 UTC,http://hostap.epitest.fi/wpa_supplicant/,112,2.04921802267018,3.85,20,0,128,335,2.52504480703684,2159,8233,16.8671875,24.5761194029851,341050,5.53281805386717,3.42143939022005,2639天,C,0,1,0,0,0,0,FALSE,,,,j@w1.fi,maillist,,,
25367,Yii PHP Framework,2008-10-07 17:17:58 UTC,2010-03-11 23:29:15 UTC,1897天,2015-01-09 16:20:57 UTC,http://www.yiiframework.com,111,2.04532297878666,4.8,35,0,441,722,2.85853719756964,7138,17667,16.1859410430839,24.4695290858726,246560,5.39192262137434,3.27806733088866,1897天,PHP,0,2,0,0,0,0,TRUE,"http://www.yiiframework.com/community/
","http://www.yiiframework.com/doc/guide
http://www.yiiframework.com/doc/api/
","http://www.yiiframework.com/forum/
http://yiiframework.ru/forum/
","https://github.com/yiisoft/yii/issues
",Github,,,
519,Gramps,2006-10-10 15:51:31 UTC,2005-12-09 11:44:56 UTC,3450天,2015-01-04 19:44:12 UTC,http://gramps-project.org,38,1.57978359661681,4.16667,18,1,48,106,2.02530586526477,616,22340,12.8333333333333,210.754716981132,460031,5.66278709836703,3.53781909507327,3450天,Python,0,1,0,0,0,0,FALSE,,"http://www.gramps-project.org/wiki/index.php?title=User_manual
",,https://gramps-project.org/bugs/my_view_page.php,mantis,,,
5431,KDElibs (KDE),2007-05-17 11:16:23 UTC,1998-04-19 09:26:10 UTC,6241天,2015-01-06 23:55:23 UTC,http://www.kde.org/,184,2.26481782300954,4.56818,42,0,52,1147,3.05956341790127,415,101819,7.98076923076923,88.7698343504795,845735,5.92723430385878,3.79525418258088,6241天,C++,0,1,0,0,0,0,FALSE,,"http://www.kdelibs.com/wiki/index.php/Main_Page
",,https://bugs.kde.org/,KDE Bugtracking System,,,
13364,LXDE,2008-04-15 07:22:15 UTC,2006-10-04 19:20:34 UTC,3151天,2015-01-08 14:59:44 UTC,http://lxde.org,51,1.70757017609794,4.73333,15,1,124,375,2.57403126772772,3020,17365,24.3548387096774,46.3066666666667,428294,5.63174199037802,3.498448403174,3151天,C,0,10,0,0,0,0,FALSE,,,,https://lists.sourceforge.net/lists/listinfo/lxde-list,maillist,,,
488977,salt,2011-04-01 18:52:42 UTC,2011-02-20 20:18:32 UTC,1551天,2015-01-05 17:11:46 UTC,http://saltstack.org,75,1.8750612633917,4.75,20,0,624,1183,3.07298474462793,18972,43931,30.4038461538462,37.1352493660186,211851,5.32603051834152,3.1906117978136,1551天,Python,0,1,0,0,0,0,TRUE,,,,https://github.com/saltstack/salt/issues,Github,,,
1541,Koha Library Automation Package,2006-10-12 02:50:29 UTC,1999-10-21 21:13:42 UTC,5691天,2015-01-04 15:55:45 UTC,http://www.koha-community.org,31,1.49136169383427,5,21,0,88,324,2.51054501020661,2013,23486,22.875,72.4876543209877,782980,5.89375066882605,3.75518858560832,5691天,SQL,0,3,0,0,0,0,FALSE,"http://irc.koha-community.org/irclog/koha/today
https://github.com/Koha-Community
","http://koha-community.org/documentation/
http://wiki.koha-community.org
http://translate.koha-community.org
http://manual.koha-community.org
","http://www.koha-community.org
http://git.koha-community.org
","http://bugs.koha-community.org/bugzilla3/
",bugzilla,"http://lists.koha-community.org/cgi-bin/mailman/listinfo
http://lists.katipo.co.nz/mailman/listinfo/koha
http://lists.koha-community.org/cgi-bin/mailman/listinfo/koha-devel
",,
15614,calibre,2008-07-19 01:15:22 UTC,2006-10-31 17:35:03 UTC,3124天,2014-11-28 06:34:15 UTC,http://calibre-ebook.com/,54,1.73239375982297,4.27273,11,0,47,130,2.11394335230684,3197,29268,68.0212765957447,225.138461538462,445536,5.6488828014586,3.49471102520526,3124天,Python,0,1,0,0,0,0,TRUE,,"http://manual.calibre-ebook.com
",,https://bugs.launchpad.net/calibre,launchpad,,,
3844,Banshee,2006-12-19 03:09:27 UTC,2008-06-25 17:48:35 UTC,2521天,2014-07-20 17:14:59 UTC,http://banshee-project.org,132,2.12057393120585,4.23077,65,0,50,404,2.6063813651106,401,9811,8.02,24.2846534653465,365169,5.56249390221281,3.40157284567645,2521天,C#,0,3,0,0,0,0,TRUE,,"http://banshee-project.org/Guide
http://banshee-project.org/Roadmap
","http://planet.banshee-project.org/
http://banshee-project.org/forums/
",https://bugzilla.gnome.org/enter_bug.cgi?product=banshee&bug_severity=enhancement,bugzilla,,,
480465,Arquillian,2010-01-13 14:42:38 UTC,2009-11-13 12:47:53 UTC,2015天,2015-02-18 16:08:38 UTC,http://jboss.org/arquillian,46,1.66275783168157,4.75,12,0,67,181,2.25767857486918,980,6532,14.6268656716418,36.0883977900552,293744,5.4679690044934,3.30427505047713,2015天,Java,0,10,0,0,0,0,TRUE,,"https://docs.jboss.org/author/display/ARQ/Reference+Guide
http://community.jboss.org/en/arquillian/faq
http://arquillian.org/guides/
","https://community.jboss.org/en/arquillian?view=discussions
https://community.jboss.org/en/arquillian/dev?view=discussions
","http://issues.jboss.org/browse/ARQ
",Atlassian JIRA,,,
4515,Perl,2007-02-20 21:56:51 UTC,1996-10-07 19:03:00 UTC,6800天,2015-01-05 11:33:49 UTC,http://www.perl.org/,1405,3.1476763242411,4.47107,363,5,95,1200,3.07918124604762,4748,59024,49.9789473684211,49.1866666666667,996926,5.99866292262019,3.83250891270624,6800天,Perl,0,1,0,0,0,0,FALSE,,"http://search.cpan.org/
http://perldoc.perl.org
http://www.perlfoundation.org/perl5/index.cgi
http://www.perl.com/
","http://perlmonks.org
",https://rt.perl.org/,RT(Best Practical Solutions),,,
481988,Clementine Music Player,2010-03-23 01:14:31 UTC,2009-12-24 19:16:07 UTC,1974天,2015-01-08 16:22:00 UTC,https://github.com/clementine-player/Clementine,56,1.7481880270062,4.25,16,0,41,120,2.07918124604762,801,5792,19.5365853658537,48.2666666666667,289889,5.46223173612099,3.29534714833362,1974天,C++,0,1,0,0,0,0,TRUE,,,,"https://github.com/clementine-player/Clementine/issues
",Github,,,
